conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword
392626421153034240,Tue Oct 22 12:20:08 +0000 2013,1,Diberi Rp 20 Miliar 5 Universitas Negeri Bikin Mobil Listrik Nasional http://t.co/vf0g65rlIB via @detikoto,392626421153034240,,,in,,0,3,45,https://x.com/undefined/status/392626421153034240,69183155,,Mobil listrik
392625502126481408,Tue Oct 22 12:16:28 +0000 2013,0,Diberi Rp 20 Miliar 5 Universitas Negeri Bikin Mobil Listrik Nasional http://t.co/p6vLYdf9lW,392625502126481408,,,in,,0,2,4,https://x.com/undefined/status/392625502126481408,80543284,,Mobil listrik
392624064256172032,Tue Oct 22 12:10:46 +0000 2013,2,5 Universitas Negeri Bikin Mobil Listrik Nasional Diberi Rp 20 Miliar http://t.co/LpcvhBG1ZV,392624064256172032,,,in,,0,1,2,https://x.com/undefined/status/392624064256172032,80543284,,Mobil listrik
392623650014121984,Tue Oct 22 12:09:07 +0000 2013,4,5 Universitas Negeri Bikin Mobil Listrik Nasional Diberi Rp 20 Miliar http://t.co/M3ZqWVPMbp via @detikoto,392623650014121984,,,in,,0,7,70,https://x.com/undefined/status/392623650014121984,69183155,,Mobil listrik
392612720438038528,Tue Oct 22 11:25:41 +0000 2013,3,#Apec2013 Tahun Depan Masyarakat Bisa Beli Mobil Listrik Buatan Dalam Negeri http://t.co/UwTnqxU42d via @detikfinance,392612720438038528,,,in,,0,4,48,https://x.com/undefined/status/392612720438038528,69183155,,Mobil listrik
392593062716637185,Tue Oct 22 10:07:34 +0000 2013,1,#Apec2013 Tahun Depan Masyarakat Bisa Beli Mobil Listrik Buatan Dalam Negeri http://t.co/gG49FxWn9s,392593062716637185,,,in,,0,1,2,https://x.com/undefined/status/392593062716637185,135795460,,Mobil listrik
392517657263493120,Tue Oct 22 05:07:56 +0000 2013,0,Pencipta Mobil Listrik Selo Punya Mimpi Saingi Ferrari Cs http://t.co/VKBzjSBtDu via @detikfinance,392517657263493120,,,in,,0,1,13,https://x.com/undefined/status/392517657263493120,69183155,,Mobil listrik
392515730408620032,Tue Oct 22 05:00:17 +0000 2013,0,Pencipta Mobil Listrik Selo Punya Mimpi Saingi Ferrari Cs http://t.co/BZrMBSkRwl,392515730408620032,,,in,,0,0,0,https://x.com/undefined/status/392515730408620032,135795460,,Mobil listrik
392514369361178624,Tue Oct 22 04:54:52 +0000 2013,0,Pecipta Mobil Listrik Selo Punya Mimpi Saingi Ferrari Cs http://t.co/b5tgGIjzbW,392514369361178624,,,in,,0,1,0,https://x.com/undefined/status/392514369361178624,135795460,,Mobil listrik
392239037911552000,Mon Oct 21 10:40:48 +0000 2013,0,Volvo kembangkan nanobaterai mobil listrik masa depan http://t.co/3KksG6Ron4,392239037911552000,,,in,,0,0,1,https://x.com/undefined/status/392239037911552000,18071520,,Mobil listrik
391159490696867840,Fri Oct 18 11:11:04 +0000 2013,1,Dapat Respons Bagus BMW Tingkatkan Produksi Mobil Listrik http://t.co/lkXvtDaSNd via @detikoto,391159490696867840,,,in,,0,1,16,https://x.com/undefined/status/391159490696867840,69183155,,Mobil listrik
391156253801467904,Fri Oct 18 10:58:12 +0000 2013,0,Dapat Respons Bagus BMW Tingkatkan Produksi Mobil Listrik http://t.co/12tawoDCeK,391156253801467904,,,in,,0,0,2,https://x.com/undefined/status/391156253801467904,80543284,,Mobil listrik
391108441978048512,Fri Oct 18 07:48:13 +0000 2013,0,#beritaSMG Gagas Ciptakan Mobil Listrik FT Unnes Lawatan ke Taiwan http://t.co/BzFFpIo1HV | suaramerdeka,391108441978048512,,,in,,0,0,4,https://x.com/undefined/status/391108441978048512,180652518,,Mobil listrik
391104531875897344,Fri Oct 18 07:32:41 +0000 2013,2,Volvo Kembangkan Baterai Listrik di Bodi Mobil http://t.co/wYn5XsebQW via @detikoto,391104531875897344,,,in,,0,0,13,https://x.com/undefined/status/391104531875897344,69183155,,Mobil listrik
391097075921727488,Fri Oct 18 07:03:03 +0000 2013,1,Volvo Kembangkan Baterai Listrik di Bodi Mobil http://t.co/fXer7fU2qa,391097075921727488,,,in,,0,0,2,https://x.com/undefined/status/391097075921727488,80543284,,Mobil listrik
391096409929183232,Fri Oct 18 07:00:25 +0000 2013,0,Gagas Ciptakan Mobil Listrik FT Unnes Lawatan ke Taiwan http://t.co/Rn12uIZsW9,391096409929183232,,,in,,0,0,1,https://x.com/undefined/status/391096409929183232,219527452,,Mobil listrik
391095394605608961,Fri Oct 18 06:56:22 +0000 2013,0,Gagas Ciptakan Mobil Listrik FT Unnes Lawatan ke Taiwan http://t.co/DKx99HZb86,391095394605608961,,,in,,0,0,1,https://x.com/undefined/status/391095394605608961,219527452,,Mobil listrik
390985987603435520,Thu Oct 17 23:41:38 +0000 2013,0,Era Mobil Listrik Semakin Dekat | http://t.co/HSyw8JGveQ - Situs Hijau Indonesia http://t.co/ZZOGFkIbXk via @hijaukudotcom,390985987603435520,,,in,,0,0,2,https://x.com/undefined/status/390985987603435520,238523166,,Mobil listrik
390847170246500353,Thu Oct 17 14:30:01 +0000 2013,0,Dahlan: Airin cantik saya punya fotonya di mobil listrik http://t.co/bgm2yKuPSv #Riil,390847170246500353,,,in,,0,0,3,https://x.com/undefined/status/390847170246500353,456426648,,Mobil listrik
390722418245140481,Thu Oct 17 06:14:18 +0000 2013,0,IYO RT @Ih4nd4y4ni: NJUK NGOPO ??? RT @okezonenews: Dahlan: Airin Pernah Pinjam Mobil Listrik Saya http://t.co/SS5n5ylFf9,390722418245140481,,,in,,0,0,0,https://x.com/undefined/status/390722418245140481,68331085,,Mobil listrik
390709751329206272,Thu Oct 17 05:23:58 +0000 2013,1,Ford Buka Fasilitas Produksi Baterai Mobil Listrik http://t.co/WDK5VcbvRM via @detikoto,390709751329206272,,,in,,0,0,10,https://x.com/undefined/status/390709751329206272,69183155,,Mobil listrik
390707960328245248,Thu Oct 17 05:16:51 +0000 2013,0,Ford Buka Fasilitas Produksi Baterai Mobil Listrik http://t.co/NL2FD96ADX,390707960328245248,,,in,,0,0,4,https://x.com/undefined/status/390707960328245248,80543284,,Mobil listrik
390704236096659456,Thu Oct 17 05:02:03 +0000 2013,0,Mobil Listrik Teraman Mobil Ringsek Pengemudi Aman http://t.co/6d5JHXavCo via @detikoto,390704236096659456,,,in,,0,1,21,https://x.com/undefined/status/390704236096659456,69183155,,Mobil listrik
390703900497440768,Thu Oct 17 05:00:43 +0000 2013,1,Mobil Listrik Teraman Mobil Ringsek Pengemudi Aman http://t.co/FqbCeJTU5K,390703900497440768,,,in,,0,0,1,https://x.com/undefined/status/390703900497440768,80543284,,Mobil listrik
390701460478234624,Thu Oct 17 04:51:01 +0000 2013,1,Cerita Dahlan Iskan Pernah Pinjamkan Mobil Listrik ke Airin http://t.co/P6D5rn1OJL via @detikfinance,390701460478234624,,,in,,0,1,14,https://x.com/undefined/status/390701460478234624,69183155,,Mobil listrik
390696800559984640,Thu Oct 17 04:32:30 +0000 2013,0,Cerita Dahlan Iskan Pernah Pinjamkan Mobil Listrik ke Airin http://t.co/tWyTDKI7A4,390696800559984640,,,in,,0,0,0,https://x.com/undefined/status/390696800559984640,135795460,,Mobil listrik
390688629141409792,Thu Oct 17 04:00:02 +0000 2013,0,Dahlan: Airin cantik saya punya fotonya di mobil listrik http://t.co/bgm2yKuPSv #Riil,390688629141409792,,,in,,0,0,0,https://x.com/undefined/status/390688629141409792,456426648,,Mobil listrik
390126967472660480,Tue Oct 15 14:48:11 +0000 2013,0,Era Mobil Listrik Semakin Dekat | http://t.co/HSyw8JGveQ - Situs Hijau Indonesia http://t.co/wwqMpoWYyv via @hijaukudotcom,390126967472660480,,,in,,0,0,1,https://x.com/undefined/status/390126967472660480,238523166,,Mobil listrik
390058403256492032,Tue Oct 15 10:15:44 +0000 2013,0,Otomotif - Pesanan Mobil Listrik BMW Capai 8 Ribu Unit http://t.co/h0XbVOGCA1,390058403256492032,,,in,,0,0,2,https://x.com/undefined/status/390058403256492032,88352716,,Mobil listrik
390033672230797313,Tue Oct 15 08:37:28 +0000 2013,0,Ini Manfaat Memakai Mobil Listrik http://t.co/SnXxB6Oq90,390033672230797313,,,in,,0,0,4,https://x.com/undefined/status/390033672230797313,80543284,,Mobil listrik
390033634062639104,Tue Oct 15 08:37:19 +0000 2013,2,Ini Manfaat Memakai Mobil Listrik http://t.co/KAfCax3VxQ via @detikoto,390033634062639104,,,in,,0,4,32,https://x.com/undefined/status/390033634062639104,69183155,,Mobil listrik
390018862218895361,Tue Oct 15 07:38:37 +0000 2013,0,Kalau i3 Laku BMW Tambah Investasi Mobil Listrik http://t.co/OtFK3cpHpK,390018862218895361,,,in,,0,0,1,https://x.com/undefined/status/390018862218895361,118646322,,Mobil listrik
389643809853673472,Mon Oct 14 06:48:18 +0000 2013,0,Era Mobil Listrik Semakin Dekat http://t.co/u2tLx2U7BE Terbaru via @hijaukudotcom: https://t.co/d5UVdVHXcr,389643809853673472,,,in,,0,0,1,https://x.com/undefined/status/389643809853673472,238523166,,Mobil listrik
389643590357364736,Mon Oct 14 06:47:25 +0000 2013,0,Era Mobil Listrik Semakin Dekat | http://t.co/HSyw8JGveQ - Situs Hijau Indonesia http://t.co/TyMfCBH6Jj via @hijaukudotcom,389643590357364736,,,in,,0,0,1,https://x.com/undefined/status/389643590357364736,238523166,,Mobil listrik
389326325086822400,Sun Oct 13 09:46:43 +0000 2013,1,#MitosBaterai 5. Nge-charge di mobil lebih bagus karena listriknya lebih stabil dibanding listrik rumah (FALSE).,389326325086822400,,,in,,0,0,9,https://x.com/undefined/status/389326325086822400,77986275,,Mobil listrik
389028493012393984,Sat Oct 12 14:03:15 +0000 2013,0,Garap lapangan jg?!!! «@detikcom RI-Korsel Garap Kerjasama Energi Mobil Listrik Hingga Pesawat Tempur http://t.co/5drXvM7SOL via»,389028493012393984,,,in,,0,0,3,https://x.com/undefined/status/389028493012393984,290845435,,Mobil listrik
389027130266222592,Sat Oct 12 13:57:50 +0000 2013,7,RI-Korsel Garap Kerjasama Energi Mobil Listrik Hingga Pesawat Tempur http://t.co/Cc9Bz0AIXu via @detikfinance,389027130266222592,,,in,,0,23,109,https://x.com/undefined/status/389027130266222592,69183155,,Mobil listrik
389025101674336256,Sat Oct 12 13:49:46 +0000 2013,0,RI-Korsel Garap Kerjasama Energi Mobil Listrik Hingga Pesawat Tempur http://t.co/CSN9va2Pfi,389025101674336256,,,in,,0,3,7,https://x.com/undefined/status/389025101674336256,135795460,,Mobil listrik
388811184704466944,Fri Oct 11 23:39:44 +0000 2013,0,Toyota Merancang Mobil Listrik Roda Tiga I-Road: PRLM - Pabrikan otomotif Jepang Toyota merancang ke... http://t.co/oS6HXTRx1E,388811184704466944,,,in,,0,0,2,https://x.com/undefined/status/388811184704466944,58880688,,Mobil listrik
388808202453676032,Fri Oct 11 23:27:53 +0000 2013,0,[Otomotif] Toyota Merancang Mobil Listrik Roda Tiga I-Road http://t.co/oS6HXTRx1E,388808202453676032,,,in,,0,0,1,https://x.com/undefined/status/388808202453676032,58880688,,Mobil listrik
388603160190660608,Fri Oct 11 09:53:07 +0000 2013,1,Dukung Mobil Listrik Buatan Dalam Negeri Ini Langkah PLN http://t.co/en7f6fx45y via @detikfinance,388603160190660608,,,in,,0,3,42,https://x.com/undefined/status/388603160190660608,69183155,,Mobil listrik
387418274595487745,Tue Oct 08 03:24:49 +0000 2013,1,Toyota Turunkan Harga Mobil Listrik http://t.co/sDqbIxBZ1H via @detikoto,387418274595487745,,,in,,0,1,21,https://x.com/undefined/status/387418274595487745,69183155,,Mobil listrik
387380621167038465,Tue Oct 08 00:55:11 +0000 2013,4,Mobil Listrik Dahlan Iskan Bikin Penasaran CEO Top Dunia http://t.co/Q74kjqaVaZ http://t.co/CM7MGgIv3H,387380621167038465,,,in,,0,0,14,https://x.com/undefined/status/387380621167038465,47596019,,Mobil listrik
387356673540493312,Mon Oct 07 23:20:02 +0000 2013,0,Mobil Listrik Dahlan Iskan Bikin Penasaran CEO Top Dunia http://t.co/sklWoGPxhU,387356673540493312,,,in,,0,0,6,https://x.com/undefined/status/387356673540493312,47596019,,Mobil listrik
387355164337635329,Mon Oct 07 23:14:02 +0000 2013,0,Mobil Listrik Dahlan Iskan Bikin Penasaran CEO Top Dunia http://t.co/mnt6pqpenn,387355164337635329,,,in,,0,0,4,https://x.com/undefined/status/387355164337635329,47596019,,Mobil listrik
387185612752564224,Mon Oct 07 12:00:18 +0000 2013,0,Sambangi pewarta APEC Dahlan pamer mobil listrik dapat pujian http://t.co/CSo08jAQhd #Riil,387185612752564224,,,in,,0,0,0,https://x.com/undefined/status/387185612752564224,456426648,,Mobil listrik
387157117984976896,Mon Oct 07 10:07:04 +0000 2013,0,Otomotif - 2014 Kia Luncurkan Mobil Listrik Mini http://t.co/0ckeLWW0yw,387157117984976896,,,in,,0,0,0,https://x.com/undefined/status/387157117984976896,88352716,,Mobil listrik
387115989701120000,Mon Oct 07 07:23:38 +0000 2013,0,14.22: Imbas kecelakaan mobil box menabrak tiang listrik di jln KH Mas Mansyur Jakpus lalu lintas macet arah Tnh Abang | (P. Joni) #Jkt,387115989701120000,,,in,,0,0,2,https://x.com/undefined/status/387115989701120000,121640063,,Mobil listrik
387110698313990145,Mon Oct 07 07:02:37 +0000 2013,0,14.00 Kabel listrik putus dpn Polda Kalbar akibat ditabrak mobil kontainer http://t.co/jwIBJBdwre foto: @HarisCaesaria,387110698313990145,https://pbs.twimg.com/media/BV9JqrnCcAAX07W.jpg,,in,,0,0,11,https://x.com/undefined/status/387110698313990145,124892829,,Mobil listrik
387090181318127616,Mon Oct 07 05:41:05 +0000 2013,0,Sahabat masih ingat kabar ini: Juni 2012 Produksi Mobil Listrik Massal Dimulai di Indonesia via http://t.co/9vcWmkmt7R,387090181318127616,,,in,,0,0,4,https://x.com/undefined/status/387090181318127616,36904795,,Mobil listrik
387087995108466688,Mon Oct 07 05:32:24 +0000 2013,0,Formula E bisa mengubah cara pandang masyarakat terhadap mobil listrik. http://t.co/zQC51NJ4me,387087995108466688,,,in,,0,1,0,https://x.com/undefined/status/387087995108466688,36904795,,Mobil listrik
386821180335718400,Sun Oct 06 11:52:10 +0000 2013,2,Mobil Listrik di Perhelatan APEC http://t.co/ZwOTe5OTfI via @detik_tv,386821180335718400,,,in,,0,3,37,https://x.com/undefined/status/386821180335718400,69183155,,Mobil listrik
386817678368702464,Sun Oct 06 11:38:15 +0000 2013,0,#Apec2013 Mobil Listrik di Perhelatan APEC http://t.co/9EVq0crbRn,386817678368702464,,,in,,0,0,7,https://x.com/undefined/status/386817678368702464,80543284,,Mobil listrik
386817366320893952,Sun Oct 06 11:37:01 +0000 2013,2,#Apec2013 Mobil Listrik di Perhelatan APEC http://t.co/JsWSV6rZpv via @detikoto,386817366320893952,,,in,,0,2,40,https://x.com/undefined/status/386817366320893952,69183155,,Mobil listrik
386758113116053504,Sun Oct 06 07:41:34 +0000 2013,7,Juga mobil listrik Gendhis karya anak bangsa ini yg sdh tiba di Bali utk dipamerkan di APEC http://t.co/6CTziVNN3U,386758113116053504,,,in,,0,3,70,https://x.com/undefined/status/386758113116053504,39677695,,Mobil listrik
386757746311585792,Sun Oct 06 07:40:06 +0000 2013,5,Sblmnya mobil listrik Selo karya anak bangsa sdh tiba di Bali utk dipamerkan di APEC 2013 http://t.co/ExYjNylTeE,386757746311585792,,,in,,0,9,106,https://x.com/undefined/status/386757746311585792,39677695,,Mobil listrik
386713447326429184,Sun Oct 06 04:44:05 +0000 2013,0,Video: Stasiun Pengisian Mobil Listrik Dukung KTT APEC http://t.co/dapWCVbevf,386713447326429184,,,in,,0,0,2,https://x.com/undefined/status/386713447326429184,47596019,,Mobil listrik
386506044836294657,Sat Oct 05 14:59:56 +0000 2013,3,[Video] Korsleting Listrik Sebuah Mobil Hangus Terbakar http://t.co/cyUZENFXtb,386506044836294657,,,in,,0,0,10,https://x.com/undefined/status/386506044836294657,55507370,,Mobil listrik
386409440255029248,Sat Oct 05 08:36:04 +0000 2013,1,Video: Stasiun Pengisian Mobil Listrik Dukung KTT APEC http://t.co/w6nwqZnPWZ,386409440255029248,,,in,,0,1,0,https://x.com/undefined/status/386409440255029248,47596019,,Mobil listrik
386369180083040256,Sat Oct 05 05:56:05 +0000 2013,0,[VIDEO] Stasiun Bahan Bakar Mobil Listrik Warnai KTT APEC http://t.co/dBArqdv4k0,386369180083040256,,,in,,0,0,1,https://x.com/undefined/status/386369180083040256,47596019,,Mobil listrik
386350807412527104,Sat Oct 05 04:43:05 +0000 2013,1,KTT APEC 2013: BRI Salurkan Kredit Produksi Mobil Listrik http://t.co/SeGwdpgyfR,386350807412527104,,,in,,0,0,1,https://x.com/undefined/status/386350807412527104,118646322,,Mobil listrik
429633392666083331,Sat Feb 01 15:12:37 +0000 2014,0,Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!,429633392666083331,,,in,,0,0,3,https://x.com/undefined/status/429633392666083331,445183062,,Motor listrik
428867892516356096,Thu Jan 30 12:30:48 +0000 2014,3,Motor Listrik Brammo Serbu Inggris http://t.co/goh3XJHLaS via @detikoto,428867892516356096,,,in,,0,1,13,https://x.com/undefined/status/428867892516356096,69183155,,Motor listrik
428864076832194560,Thu Jan 30 12:15:38 +0000 2014,1,Motor Listrik Brammo Serbu Inggris http://t.co/U6IKiNJkjD,428864076832194560,,,in,,0,0,6,https://x.com/undefined/status/428864076832194560,80543284,,Motor listrik
428026830139179008,Tue Jan 28 04:48:43 +0000 2014,2,Selamat gajian ya. Jgn lupa bayar kost-an cicilan motor zakat pajak listrik air bon warteg utang pulsa dan lain2.,428026830139179008,,,in,,0,6,54,https://x.com/undefined/status/428026830139179008,191798619,,Motor listrik
426142605626601472,Thu Jan 23 00:01:29 +0000 2014,0,Mau bayar kode booking pesawat? Bayar listrik bahkan cicilan motor? Yuuk follow @alfamidi_ku untuk info lebih lengkapnya.,426142605626601472,,,in,,0,0,0,https://x.com/undefined/status/426142605626601472,246879632,,Motor listrik
424209110620323840,Fri Jan 17 15:58:28 +0000 2014,0,Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!,424209110620323840,,,in,,0,0,7,https://x.com/undefined/status/424209110620323840,445183062,,Motor listrik
424066096107249664,Fri Jan 17 06:30:10 +0000 2014,4,[Video] Sebuah Tiang Listrik Timpa pengendara Motor Hingga Tewas http://t.co/oVbpqLWB6m,424066096107249664,,,in,,0,1,6,https://x.com/undefined/status/424066096107249664,55507370,,Motor listrik
424035240567255042,Fri Jan 17 04:27:34 +0000 2014,1,Dua Pengendara Motor Tewas Tertimpa Tiang Listrik http://t.co/eZoZb0RnmR,424035240567255042,,,in,,0,2,6,https://x.com/undefined/status/424035240567255042,57261519,,Motor listrik
424033727899893760,Fri Jan 17 04:21:33 +0000 2014,1,Dua Pengendara Motor Tewas Tertimpa Tiang Listrik http://t.co/tEPQraaPPM,424033727899893760,,,in,,0,0,0,https://x.com/undefined/status/424033727899893760,68930552,,Motor listrik
424030197751373824,Fri Jan 17 04:07:31 +0000 2014,1,Dua Pengendara Motor Tewas Tertimpa Tiang Listrik http://t.co/fz4c9Ga7zU,424030197751373824,,,in,,0,0,2,https://x.com/undefined/status/424030197751373824,22126902,,Motor listrik
424029745513132032,Fri Jan 17 04:05:44 +0000 2014,7,[Video] Sebuah Tiang Listrik Menimpa Pengendara Motor Hingga Tewas http://t.co/EoWz6NjVl6,424029745513132032,,,in,,0,4,8,https://x.com/undefined/status/424029745513132032,55507370,,Motor listrik
423318952778158080,Wed Jan 15 05:01:17 +0000 2014,0,Bayar listrik isi pulsa bayar kode booking pesawat bayar cicilan motor &amp; pesan tiket kereta SEMUA BISA di Alfamidi http://t.co/KwejOPVmIu,423318952778158080,,,in,,0,0,0,https://x.com/undefined/status/423318952778158080,289267785,,Motor listrik
422377677626937344,Sun Jan 12 14:41:00 +0000 2014,0,Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!,422377677626937344,,,in,,0,0,7,https://x.com/undefined/status/422377677626937344,445183062,,Motor listrik
421195894780743680,Thu Jan 09 08:25:01 +0000 2014,1,4. Motor listrik rusak. Mintalah bantuan bengkel dinamo untuk memperbaiki kerusakaan motor listrik tersebut. #ToyotaTips,421195894780743680,,,in,,0,0,0,https://x.com/undefined/status/421195894780743680,64310527,,Motor listrik
420943464079966208,Wed Jan 08 15:41:57 +0000 2014,0,Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!,420943464079966208,,,in,,0,0,4,https://x.com/undefined/status/420943464079966208,445183062,,Motor listrik
419740300899549184,Sun Jan 05 08:01:00 +0000 2014,0,Mau bayar kode booking pesawat? Bayar listrik bahkan cicilan motor? Yuuk follow @alfamidi_ku utk info lebih lengkapnya!,419740300899549184,,,in,,0,0,0,https://x.com/undefined/status/419740300899549184,246879632,,Motor listrik
419030686897831936,Fri Jan 03 09:01:15 +0000 2014,5,Mau bayar kode booking pesawat? Bayar listrik bahkan cicilan motor? Yuuk follow @alfamidi_ku untuk info lebih lengkapnya.,419030686897831936,,,in,,0,0,9,https://x.com/undefined/status/419030686897831936,140051054,,Motor listrik
418964721308426240,Fri Jan 03 04:39:08 +0000 2014,0,Ini Dia Motor Listrik Terbaik 2013 http://t.co/ooKt9cp5az (HalloRiau),418964721308426240,,,in,,0,0,1,https://x.com/undefined/status/418964721308426240,172425532,,Motor listrik
418730773571592192,Thu Jan 02 13:09:30 +0000 2014,3,Motor Listrik Terbaik Tahun 2013 http://t.co/9xgcpsY9nU via @detikoto,418730773571592192,,,in,,0,0,19,https://x.com/undefined/status/418730773571592192,69183155,,Motor listrik
418721592810565632,Thu Jan 02 12:33:01 +0000 2014,1,Motor Listrik Terbaik Tahun 2013 http://t.co/OANuNkQZtQ,418721592810565632,,,in,,0,0,6,https://x.com/undefined/status/418721592810565632,80543284,,Motor listrik
418607842363731969,Thu Jan 02 05:01:01 +0000 2014,0,Mau Bayar Listrik?Bayar Kode Booking Pesawat?Pesan Tiket Kereta Api?Bahkan mw bayar cicilan motor?Ke Alfamidi Lawson &amp; Alfaexpress aja :D,418607842363731969,,,in,,0,0,1,https://x.com/undefined/status/418607842363731969,289267785,,Motor listrik
417128256975159297,Sun Dec 29 03:01:40 +0000 2013,0,Mahasiswa D3 Teknik Mesin ITS menciptakan 2 sepeda motor ramah lingkungan yang berbahan bakar gas &amp; listrik. http://t.co/aA3SS0nbUZ #InfoSby,417128256975159297,,,in,,0,0,23,https://x.com/undefined/status/417128256975159297,100712680,,Motor listrik
416206478651842560,Thu Dec 26 13:58:51 +0000 2013,0,Bantu om LHI &gt; @asopfian: Ban motor gw kempes om minta di RT @fadjroeL: Bantu om LHI #eh @pln_123 RT @pkspiyungan: Listrik mati saudara2,416206478651842560,,,in,,0,0,0,https://x.com/undefined/status/416206478651842560,18158130,,Motor listrik
414071378799640577,Fri Dec 20 16:34:44 +0000 2013,0,Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!,414071378799640577,,,in,,0,0,3,https://x.com/undefined/status/414071378799640577,445183062,,Motor listrik
413263189782966272,Wed Dec 18 11:03:17 +0000 2013,0,Pengemudi Innova Penabrak Gardu Listrik dan Motor Diduga Hilang Kendali http://t.co/xeEBNdIg4m,413263189782966272,,,in,,0,0,0,https://x.com/undefined/status/413263189782966272,154102750,,Motor listrik
413122018133823489,Wed Dec 18 01:42:19 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/f7tQU6J8OR,413122018133823489,,,in,,0,0,0,https://x.com/undefined/status/413122018133823489,306613537,,Motor listrik
412986949696122880,Tue Dec 17 16:45:36 +0000 2013,1,Innova Tabrak Gardu Listrik dan 3 Motor di Ciledug Raya http://t.co/K0jl7f5E21,412986949696122880,,,in,,0,1,8,https://x.com/undefined/status/412986949696122880,154102750,,Motor listrik
412978437863665664,Tue Dec 17 16:11:47 +0000 2013,0,Tribun Jakarta Sebelum Seruduk Pengendara Motor Innova Tabrak Gardu Listrik Hingga Mel... http://t.co/vXLSQuLdV7 http://t.co/GxdpCGgad9,412978437863665664,,,in,,0,0,0,https://x.com/undefined/status/412978437863665664,124171593,,Motor listrik
412971800323043328,Tue Dec 17 15:45:24 +0000 2013,0,Sebelum Seruduk Pengendara Motor Innova Tabrak Gardu Listrik Hingga Meledak - Tribun Jakarta http://t.co/mQ5cP6rir3 via @tribunnews,412971800323043328,,,in,,0,0,8,https://x.com/undefined/status/412971800323043328,124171593,,Motor listrik
412518727989485568,Mon Dec 16 09:45:03 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/f7tQU6J8OR,412518727989485568,,,in,,0,0,3,https://x.com/undefined/status/412518727989485568,306613537,,Motor listrik
412507568142319616,Mon Dec 16 09:00:42 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/ilocM1Lbab,412507568142319616,,,in,,0,0,4,https://x.com/undefined/status/412507568142319616,306613537,,Motor listrik
412395222404841473,Mon Dec 16 01:34:17 +0000 2013,0,Repotnya Daus Mini saat mengasuh anaknya serta kisah Daus Mini dengan motor listrik kesayanganya selengkapnya di SILET pkl 11.00 wib,412395222404841473,,,in,,0,3,9,https://x.com/undefined/status/412395222404841473,372106351,,Motor listrik
411873321291354112,Sat Dec 14 15:00:26 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/zGtQNOsa3X,411873321291354112,,,in,,0,1,8,https://x.com/undefined/status/411873321291354112,306613537,,Motor listrik
411782905237876736,Sat Dec 14 09:01:09 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/8wRssM51bz,411782905237876736,,,in,,0,0,6,https://x.com/undefined/status/411782905237876736,306613537,,Motor listrik
411675180734246912,Sat Dec 14 01:53:06 +0000 2013,0,Voxan Wattman - Jawara Motor Listrik Asal Perancis http://t.co/rMynulcpO2 via @TalkMen_com,411675180734246912,,,in,,0,0,0,https://x.com/undefined/status/411675180734246912,17588443,,Motor listrik
411616757808656384,Fri Dec 13 22:00:57 +0000 2013,0,New Post: Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/Gj5CvA65zA,411616757808656384,,,in,,0,0,2,https://x.com/undefined/status/411616757808656384,306613537,,Motor listrik
411483033993084928,Fri Dec 13 13:09:34 +0000 2013,0,#ITSnet Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/xoNUSH9SrX,411483033993084928,,,in,,0,0,3,https://x.com/undefined/status/411483033993084928,306613537,,Motor listrik
411481265515548672,Fri Dec 13 13:02:33 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/UjRFvOuYE1 #itsnet,411481265515548672,,,in,,0,0,5,https://x.com/undefined/status/411481265515548672,306613537,,Motor listrik
411480857732321280,Fri Dec 13 13:00:56 +0000 2013,0,Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/IYyaX9lVGF,411480857732321280,,,in,,0,0,6,https://x.com/undefined/status/411480857732321280,306613537,,Motor listrik
